Big tech buzzing about Warren split plan;Warren wants to regulate tech Silicon Valley is unimpressed,By Melia Russell,2019-03-09T00:00:00Z,U.S. Federal; California; Massachusetts; Minnesota; New York; Vermont,,News,801,sen elizabeth warren introduce crowd pleasing proposal friday bid democratic presidential nomination break big technology company include amazon facebook google blog post senator massachusetts promise tech sector include undo merger enrich tech giant policy would also prevent company use service sell good service proposal mark one aggressive bid rein near trillion dollar corporation tech sector tech giant largely quiet friday around silicon valley unimpressed warren jump bandwagon blame tech societal ill bilal zuberi partner lux capital headquarters new york menlo park say email understand china break alibaba kiss american tech leadership goodbye zach tratar software engineer warren plan would put particular stricture tech company 25 billion revenue operate public marketplace exchange warren call platform utility google would force split ad search business warren also call tech giant stop transfer share datum third party amazon would able sell version popular item amazon marketplace write blog post representative amazon facebook google immediately respond request comment tech sector come fire recent year controversy relate data privacy misinformation critic say time government supervision warren proposal break big tech silicon valley need david heinemeier hansson malibu base creator ruby rails programming language friday kick scream lobby 10 year laud vision count proceed next round progress enable add david ryan polgar tech ethicist new york say warren pitch unsurprising think large issue big tech unchecked unelected power power also massively influence see world get information connect say break big tech company one possible solution say though realistically think go happen next year two member bay area tech community say proposal show little warren understand industry think intervention need industry company need define exactly harm address specific remedy propose change benedict evans partner menlo park venture firm andreessen horowitz break policy analysis doubt misfire happen say zuberi lux capital someone without economic impact analysis would come random target break company 25 billion revenue blog post warren criticize tech giant use enormous wealth snap small competitor stamp innovation say venture capitalist hesitant fund new startup bradley leimer whose consult firm unconventional ventures match startup founder funder say warren wrong service make money harvest datum discreet way next iteration platform able see light day say take could go acquire early large institution warren appear try set apart proposal harsh regulation rival include sen bernie sanders vermont sen amy klobuchar minn also take swing big tech lot people industry realize change come polgar saidthe big bigthe proposal sen elizabeth warren mass regulate big tech company would fall overwhelmingly bay area internet hardware giantsbay area company revenue 25 billionannual revenueapple cupertino2616 billionmckesson san francisco2135 billionchevron san ramon1589 billionalphabet mountain view1368 billionwell fargo san francisco1011 billionintel santa clara709 billionhp inc palo alto587 billionfacebook menlo park558 billioncisco san jose508 billionoracle redwood city398 billionhewlett packard enterprise san jose307 billionsource bloomberg,The San Francisco Chronicle (California)
Big Tech CEOs grilled by Congress: Key moments from the historic anti-trust meeting,,2020-07-30T00:00:00Z,U.S. Federal; International; Ohio; Rhode Island,,Web News,0,five hour wednesday four big tech ceo world powerful company face grilling us lawmaker washington unprecedented hearing alleged anti competitive practice company hearing first five hour wednesday four big tech ceo world powerful company face grilling us lawmaker washington unprecedented hearing alleged anti competitive practice company hearing first time jeff bezos amazon tim cook apple mark zuckerberg facebook sundar pichai google parent alphabet appear together congress big tech ceo appear via video link face moment spotlight house judiciary antitrust subcommittee pichai zuckerberg receive attention sixth final hearing competition digital market committee culmination 13 million document hundred hour interview testimony long stand concern four company worth combined 485tn become dominant rival compete level antitrust regulator fear lack competition lead high price consumer however digital platform offer service free facebook google difficult lawmaker prove consumer bad another charge lack competition stifle innovation theory could lead subpar product service consumer give four tech giant know cutting edge innovation difficult prove congress consider new antitrust law appropriate digital age could prevent much power concentrate company key topic big tech ceo grill facebook neutralise threat zuckerberg stranger grilling congress question facebook acquisition instagram 2012 1bn democratic congressman jerrold nadler press facebook chief report choose acquire instagram rather compete internal facebook document 2012 show zuckerberg describe reason buy instagram neutralise threat walk back comment send via email hour later always clear view instagram competitor complement service zuckerberg reply instagram worth 100bn billion monthly active user state technology week get verdict weekly email hindsight probably look obvious instagram would reach scale today time far obvious zuckerberg say however nadler continue assert facebook buy instagram neutralise competitor exactly type anticompetitive acquisition antitrust law design prevent say amazon heroin bezos rich person world testify congress first time grill amazon practice reveal wall street journal april use datum third party seller inform product decision bezos deny practice one third party seller describe amazon heroin testimonial read committee also face question amazon essential product policy pandemic delay delivery amazon product alexa smart speaker ring doorbell playbook demand go roof reply bezos goal limit essential supply sure perfectly like big tech ceo bezos welcome scrutiny regulator scrutinise large institution whether company government agency non profit say responsibility make sure pass scrutiny fly colour google much traffic google chief pichai arguably face attention committee face allegation google steal content developer skewed search result profit google question google ad platform dominance google account 294 digital ad market facebook follow 234 committee cite document show google employee fear rival website divert traffic revenue google ten year ago google memo observe certain website get quote much traffic google decide put end say democratic congressman david cicilline rhode island pichai deny allegation argue google provide platform small competitor connect consumer new competitor emerge every day today user access information ever say pichai competition drive us innovate also lead well product low choice choice everyone google currently several antitrust investigation law enforcement various us state google also accuse work china accept money country military republican congressman matt gaetz work chinese military absolutely false reply pichai apple rule make go cook face question apple app store practice currently subject eu antitrust probe apple take 30 cut revenue application list store well place restriction developer rule make go subject change apple expect developer go along change leave app store say democratic congressman hank johnson georgia enormous amount power cook counter vast majority developer able keep 100 money make app store apple raise commission price since launch 2008 apple gatekeeper open gate wider say cook want get every app store keep big tech get conservative many republicans use hearing question big tech ceo suppress right wing voice cut chase big tech get conservative say republican congressman jim jordan ohio suspicion hunch fact ahead hearing president donald trump tweet congress bring fairness big tech year ago executive orders washington talk action year people country sick tired republican jim sensenbrenner ask donald trump jr recently post drug hydroxychloroquine take zuckerberg might refer happen twitter hard speak republican congressman greg steube accuse google repress conservative website say email go spam folder constituent nothing algorithm anything political ideology reply pichai get complaint across aisle however republican jamie raskin turn attention colleague issue top perform link  post facebook right wing site facebook try repress conservative speech terrible job understand whining read coronavirus big tech company step plate gd report modal display none important divunit5 display none important divunit2 display none important divunit9 display none important article mpu display none important,WebNews - English
"Big Tech CEOs grilled by House;Zuckerberg, Bezos among 4 taking heat on competition",The Associated Press,2020-07-30T00:00:00Z,U.S. Federal; Massachusetts; Ohio; Rhode Island; Wisconsin,,News,944,washington fend accusation stifle competition four big tech ceo facebook mark zuckerberg amazon jeff bezos sundar pichai google tim cook apple answer company practice congress house panel cap yearlong investigation market dominance industry powerful ceo seek defend company amid intense grilling lawmaker wednesday executive provide burst datum show competitive market value innovation essential service consumer sometimes struggle answer pointed question business practice also confront range concern allege political bias effect democracy role china four ceo testify remotely lawmaker sit mask inside hearing room washington among tough question google amazon involve accusation use dominant platform scoop datum competitor way give unfair advantage bezos say first testimony congress could guarantee company access seller datum make compete product allegation company executive previously deny regulator europe scrutinize amazon relationship business sell site whether online shopping giant use datum seller create private label product policy use seller specific datum aid private label business bezos say response question rep pramila jayapal washington democrat guarantee policy violate pichai opening remark tout google value mom pop business bristol rhode island pewaukee wisconsin home district antitrust panel democratic chairman rhode island rep david cicilline ranking republican rep james sensenbrenner wisconsin google executive struggle cicilline accuse company leverage dominant search engine steal idea information website manipulate result drive people digital service boost profit pichai repeatedly deflect cicilline attack assert google try provide helpful relevant information hundred million people use search engine day effort keep come back instead defect rival service microsoft bing democrats largely focus market competition several republicans air long stand grievance tech company censor conservative voice question business activity china big tech get conservative say rep jim jordan ohio tweet hearing president donald trump challenge congress crack company accuse without evidence bias conservative general congress bring fairness big tech year ago executive orders trump tweet executive order limited scope law pass congress though force law president use executive order alter federal statute take congressional action trump justice department urge congress roll back long hold legal protection online platform facebook google twitter propose change would strip bedrock protection generally shield company legal responsibility people post platform four tech ceo command corporation gold plate brand million even billion customer combine value great entire german economy one bezos world rich individual zuckerberg fourth rank billionaire critic question whether company stifle competition innovation raise price consumer pose danger society bipartisan investigation judiciary subcommittee collect testimony mid level executive four firm competitor legal expert pore million internal document company key question whether exist competition policy century old antitrust law adequate oversee tech giant new legislation enforcement funding need cicilline call four company monopoly although say break last resort force breakup may appear unlikely wide scrutiny big tech point toward possible new restriction power cicilline also say wake coronavirus pandemic giant stand profit become even powerful million shift work commerce online company face legal political offensive multiply front congress trump administration federal state regulator european watchdog justice department federal trade commission investigate four company practice rep david cicilline ri speak house judiciary subcommittee hear antitrust capitol hill wednesday washington  rep jim jordan r ohio listen house judiciary subcommittee hear antitrust capitol hill wednesday washington ,Telegram & Gazette (Massachusetts)
Big Tech CEOs grilled by US lawmakers in antitrust probe,,2020-07-29T00:00:00Z,U.S. Federal,,News,611,jul 29 2020  ceo facebook google amazon apple defend company front us congressional committee consider adapt us antitrust law digital age amazon jeff bezos apple tim cook facebook mark zuckerberg google sundar pichai testify via video conference us congress antitrust committee wednesday first time four appear together joint hearing lawmaker accuse company stifle competition abuse market dominance expense consumer innovation critic tech giant say tough regulation new law need oversight tech company consumer protection read facebook ad boycott chance stop hate another pr campaignfacebook instagram grabthe executive maintain company offer essential service consumer encourage competition present datum lawmaker show competitive respective market however sometimes struggle answer direct question business practice zuckerberg grill facebook purchase rival social medium platform instagram jerrold nadler democrat lead house judiciary committee tell zuckerberg document obtain facebook tell disturbing story company instagram acquisition say ceo call photo message service threat could meaningfully hurt facebook read data privacy pretty much bad case scenario say whistlebloweramazon steal dataamazon accuse hurt small retailer retailer marketplace company accuse take datum vendor platform use create amazon label product first testimony congress amazon bezos say policy use seller datum aid private label business could guarantee policy violate apple app store say force developer use payment system order app apple device read apple tax ruling ireland shine light global tax avoidancegoogle pichai question ethical issue surround present third party datum google manipulate search engine result company advantage pichai say google search engine block website comply law otherwise search result run algorithm much powerdavid cicilline chairman house antitrust subcommittee say tech giant much power read opinion europe must trust us datum protectionwhether self preference predatory pricing require user buy additional product dominant platform wield power destructive harmful way order expand cicilline say democrat congressman add covid19 pandemic likely mean company emerge strong powerful ever company business shift operation online current us antitrust law make difficult crack company large dominant without prove harm consumer abuse market power us congress rewrite antitrust law congressional committee would play key role draw blueprint new antitrust law digital age however would require fundamental change century old us competition rule wmr rt ,Newstex Blogs
Big Tech CEOs grilled by US lawmakers in antitrust probe,,2020-07-29T00:00:00Z,U.S. Federal; International,,Web News,0,amazon jeff bezos apple tim cook facebook mark zuckerberg google sundar pichai testify via video conference us congress antitrust committee wednesday first time four appear together joint hearing lawmak amazon jeff bezos apple tim cook facebook mark zuckerberg google sundar pichai testify via video conference us congress antitrust committee wednesday first time four appear together joint hearing lawmaker accuse company stifle competition abuse market dominance expense consumer innovation critic tech giant say tough regulation new law need oversight tech company consumer protection facebook instagram grab executive maintain company offer essential service consumer encourage competition present datum lawmaker show competitive respective market however sometimes struggle answer direct question business practice zuckerberg grill facebook purchase rival social medium platform instagram jerrold nadler democrat lead house judiciary committee tell zuckerberg document obtain facebook tell disturbing story company instagram acquisition say ceo call photo message service threat could meaningfully hurt facebook read data privacy pretty much bad case scenario say whistleblower amazon steal datum amazon accuse hurt small retailer retailer marketplace company accuse take datum vendor platform use create amazon label product first testimony congress amazon bezos say policy use seller datum aid private label business could guarantee policy violate apple app store say force developer use payment system order app apple device read apple tax ruling ireland shine light global tax avoidance google pichai question ethical issue surround present third party datum google manipulate search engine result company advantage pichai say google search engine block website comply law otherwise search result run algorithm much power david cicilline chairman house antitrust subcommittee say tech giant much power read opinion europe must trust us datum protection whether self preference predatory pricing require user buy additional product dominant platform wield power destructive harmful way order expand cicilline say democrat congressman add covid19 pandemic likely mean company emerge strong powerful ever company business shift operation online current us antitrust law make difficult crack company large dominant without prove harm consumer abuse market power us congress rewrite antitrust law congressional committee would play key role draw blueprint new antitrust law digital age however would require fundamental change century old us competition rule wmr rt ,WebNews - English
Big Tech CEOs Head To Washington July 27 To Testify In Antitrust Probe,,2020-07-07T00:00:00Z,U.S. Federal; International,,Web News,0,ceo amazon apple facebook google parent alphabet appear congress month part governmental probe company reuters report cite statement house judiciary antitrust subcommittee house j ceo amazon apple facebook google parent alphabet appear congress month part governmental probe company reuters report cite statement house judiciary antitrust subcommittee house judiciary panel chair jerrold nadler antitrust subcommittee chairman david cicilline say essential ceo give testimony allow give statement virtually reuters say mean facebook mark zuckerberg google sundar pichai apple tim cook amazon jeff bezos appear panel lawmaker expect release report antitrust investigation within week outcome investigation expect come new legislation reform regulate digital landscape concern long four big tech firm use position squeeze competition dominate market cicilline tell cnbc interview early year believe competition happen enough tech scene want change four firm also look department justice  addition facebook amazon stare federal trade commission  case state attorney look facebook google would first time four ceo testify together congress although except bezos separately past late june doj say close decide proceed antitrust suit google suit concern google alleged abuse power advertising market google control 90 percent market ad tech tool face criticism year favor product competitor pymnt study cross border merchant friction index june 2020 pymnts cross border merchant friction index analyze key friction point experience consumer browse shop pay purchase international ecommerce site pymnt examine checkout process 266 b2b b2c ecommerce site across 12 industry operate location across europe united states provide comprehensive overview checkout offering related item alphabet amazon antitrust apple big tech ceo congress,WebNews - English
Big Tech CEOs Head To Washington On July 27 To Testify In Antitrust Probe,,2020-07-07T00:00:00Z,U.S. Federal,,News,431,ceo amazon apple facebook google parent alphabet appear congress month part governmental probe company reuters report cite statement house judiciary antitrust subcommittee house judiciary panel chair jerrold nadler antitrust subcommittee chairman david cicilline say essential ceo give testimony allow give statement virtually reuters say continue read big tech ceo head washington july 27 testify antitrust probethe ceo amazon apple facebook google parent alphabet appear congress month part governmental probe company reuters report cite statement house judiciary antitrust subcommittee house judiciary panel chair jerrold nadler antitrust subcommittee chairman david cicilline say essential ceo give testimony allow give statement virtually reuters say mean facebook mark zuckerberg google sundar pichai apple tim cook amazon jeff bezos appear panel lawmaker expect release report antitrust investigation within week outcome investigation expect come new legislation reform regulate digital landscape concern long four big tech firm use position squeeze competition dominate market cicilline tell cnbc interview early year believe competition happen enough tech scene want change four firm also look department justice  addition facebook amazon stare federal trade commission  case state attorney look facebook google would first time four ceo testify together congress although except bezos separately past late june doj say close decide proceed antitrust suit google suit concern google alleged abuse power advertising market google control 90 percent market ad tech tool face criticism year favor product competitor see campaign contact information pymntstags wire united states english,iCrowdNewswire (English)
Big Tech CEOs Head To Washington On July 27 To Testify In Antitrust Probe,,2020-07-07T00:00:00Z,U.S. Federal; International,,Web News,0,ceo amazon apple facebook google parent alphabet appear congress month part governmental probe company reuters report cite statement house judiciary antitrust subcommittee house j ceo amazon apple facebook google parent alphabet appear congress month part governmental probe company reuters report cite statement house judiciary antitrust subcommittee house judiciary panel chair jerrold nadler antitrust subcommittee chairman david cicilline say essential ceo give testimony allow give statement virtually reuters say mean facebook mark zuckerberg google sundar pichai apple tim cook amazon jeff bezos appear panel lawmaker expect release report antitrust investigation within week outcome investigation expect come new legislation reform regulate digital landscape concern long four big tech firm use position squeeze competition dominate market cicilline tell cnbc interview early year believe competition happen enough tech scene want change four firm also look department justice  addition facebook amazon stare federal trade commission  case state attorney look facebook google would first time four ceo testify together congress although except bezos separately past late june doj say close decide proceed antitrust suit google suit concern google alleged abuse power advertising market google control 90 percent market ad tech tool face criticism year favor product competitor pymnt study cross border merchant friction index june 2020 pymnts cross border merchant friction index analyze key friction point experience consumer browse shop pay purchase international ecommerce site pymnt examine checkout process 266 b2b b2c ecommerce site across 12 industry operate location across europe united states provide comprehensive overview checkout offering related item alphabet amazon antitrust apple big tech ceo congress,WebNews - English
"BIG TECH CEOS MISLED, DENIED AND EVADED IN CONGRESS STATEMENT OF ALEX HARMAN, COMPETITION POLICY ADVOCATE, PUBLIC CITIZEN",States News Service,2020-07-29T00:00:00Z,U.S. Federal; Dist. of Columbia,,News,203,follow information release public citizen note four big tech ceo amazon jeff bezos apple tim cook google sundar pichai facebook mark zuckerberg testify today house subcommittee antitrust commercial administrative law majority committee clearly demonstrate amazon apple google facebook engage anti competitive illegal behavior ceo mislead deny evade stumble hearing despite irrefutable evidence word zuckerberg blatantly evade question facebook anticompetitive tactic copying bullying buy competitor maintain monopoly despite evidence cook deny apple practice bully developer accept predatory term market dominate app store meanwhile course hearing bezos deflect question company past current predatory business practice become 500 million rich amazon stock climbedit time break regulate company profit exploit consumer datum hurt innovation compete unfairly threaten democracy election,States News Service
Big Tech CEOs pulled up at antitrust hearing but will it translate to strong regulation?,,2020-07-30T00:00:00Z,U.S. Federal; International; Ohio; Rhode Island; Wisconsin,,Web News,0,premise whether exist competition policy law adequate oversee tech giant new legislation need washington congressional lawmaker finally get chance grill ceo big tech dominance alle premise whether exist competition policy law adequate oversee tech giant new legislation need washington congressional lawmaker finally get chance grill ceo big tech dominance allegation monopolistic practice stifle competition clear much advance goal bring world large company heel invective fly wednesday legislator question facebook mark zuckerberg amazon jeff bezos google sundar pichai apple tim cook hearing house judiciary subcommittee antitrust past year panel probe business practice silicon valley giant eye determine need regulate heavily even break nearly five hour testimony questioning however startling revelation strike confrontation executive face hostile questioning frequent interruption lawmaker party little seem land glance blow ceo testify via video lawmaker time appear together committee room display tiny individual figure mostly empty array square committee member seat mask hearing room washington exec provide lot datum purport show much competition face valuable innovation essential service consumer sometimes struggle answer pointed question business practice also confront range concern allege political bias effect us democracy role china panel chairman representative david cicilline rhode island democrat say platform control facebook amazon google apple bottleneck key channel distribution whether control access information marketplace platform incentive ability exploit power say charge exorbitant fee impose oppressive contract extract valuable datum people business rely simply put much power four ceo command corporation whose product weave fabric everyday life million even billion customer combined market value great entire german economy one bezos world rich individual zuckerberg fourth rank billionaire rough moment pichai zuckerberg instance appear discomfited press unsavoury aspect company business get respite inquisitor run time bezos also acknowledge alleged misdeed amazon _ report company use datum generate independent seller platform compete _ would unacceptable prove true outside observer able draw radically different conclusion event richard hamilton jr former justice department antitrust lawyer say everyone committee seem agreement need tough regulation four company _ ominous sign say stephen beck ceo management consulting firm cg42 say tech company brand emerge relatively unscathed particular say cook particularly polish well prepared enable apple ceo put beck call master class term handle situation cook draw less attention lawmaker ceo argue apple dominant market among tough question google amazon involve accusation use dominant platform scoop datum competitor way give unfair advantage bezos appear congress first time say could guarantee company access seller datum make compete product allegation company executive previously deny policy use seller specific datum aid private label business bezos say response question rep pramila jayapal washington democrat guarantee policy violate pichai deploy old washington trick _ appeal specific interest legislator opening remark tout google value mom pop business bristol rhode island pewaukee wisconsin happen locate home district cicilline rep james sensenbrenner wisconsin panel senior republican google executive struggle cicilline accuse company leverage dominant search engine steal idea information website manipulate result drive people digital service boost profit pichai repeatedly deflect cicilline attack assert google try provide helpful relevant information hundred million people use search engine day effort keep come back instead defect rival service microsoft bing democrats largely focus market competition several republicans air longstanding grievance claim tech company censor conservative voice question business activity china big tech get conservative insist representative jim jordan ohio bipartisan investigation judiciary subcommittee collect testimony mid level executive four firm competitor legal expert pore million internal document company key question whether exist competition policy century old antitrust law adequate oversee tech giant new legislation enforcement funding need cicilline call four company monopoly although say break last resort force breakup may appear unlikely wide scrutiny big tech point toward possible new restriction power company face legal political offensive multiply front congress trump administration federal state regulator european watchdog justice department federal trade commission investigate four company practice,WebNews - English
Big Tech CEOs ready defences for hearing into their growing power,,2020-07-23T00:00:00Z,U.S. Federal; International,,Web News,0,ceo facebook amazoncom alphabet google apple set speak house judiciary committee antitrust panel july 27 credit dreamstime chief executive four large us tech company plan deflect criticism ne ceo facebook amazoncom alphabet google apple set speak house judiciary committee antitrust panel july 27 credit dreamstime chief executive four large us tech company plan deflect criticism next week congressional hearing use market power hurt rival say face competition debunk claim dominant ceo facebook amazoncom alphabet google apple set speak house judiciary committee antitrust panel july 27 present testimony virtually accord source familiar plan panel question company part sweeping probe whether actively work harm eliminate small rival always make good choice customer high profile hearing bring together amazon jeff bezos facebook mark zuckerberg apple tim cook google sundar pichai key moment grow backlash big tech united states likely set face executive skeptical lawmaker party many tech lobby group industry critic say hearing unlikely address core antitrust issue bring new information table however apple likely quiz way manage app store face criticism present hurdle newcomer apple tell r euter argue control market share app iphone maker view store feature design ensure security reliability phone apple address issue approval process app store long sore point developer say app hold without warning allegation share key function datum phone location company also contend still face plenty competition source familiar amazon plan say jeff bezos talk option consumer online purchase coronavirus pandemic boost e commerce overall include large retail rival walmart also talk small seller third party marketplace platform continue thrive despite competition amazon source add amazon come scrutiny use datum small seller benefit business bezos also address allegation company take advantage pandemic limit inventory sell small seller stay away bring contentious issue conversation around break company source say facebook zuckerberg follow similar tack another source say expect argue company strong competitor include google amazon advertising side twitter tiktok social medium zuckerberg expect renew facebook call government regulation area harmful content social medium election integrity privacy area company criticize detail google likely argument available recent week firm publish blog post whitepaper assert still face plenty competition fee charge ad buyer seller justified amazon facebook google decline comment much tech ceo appease anti tech critic hearing find truth create news story say carl szabo vice president general counsel industry lobby group netchoice ,WebNews - English
Big Tech CEOs ready defences for US Congress hearing into their growing power,,2020-07-23T00:00:00Z,U.S. Federal; Dist. of Columbia; International,,Web News,0,jeff bezos president ceo amazon owner washington post speak economic club washington dc milestone celebration dinner washington september 13 2018 reuters pic washington july 24 chief executive four th jeff bezos president ceo amazon owner washington post speak economic club washington dc milestone celebration dinner washington september 13 2018 reuters pic washington july 24 chief executive four large us tech company plan deflect criticism next week congressional hearing use market power hurt rival say face competition debunk claim dominant ceo facebook amazoncom inc alphabet google apple set speak house judiciary committee antitrust panel july 27 present testimony virtually accord source familiar plan panel question company part probe whether actively work harm eliminate small rival always make good choice customer high profile hearing bring together amazon jeff bezos facebook mark zuckerberg apple tim cook google sundar pichai key moment grow backlash big tech united states likely set face executive skeptical lawmaker party many tech lobby group say hearing unlikely address core antitrust issue bring new information table however apple likely quiz way manage app store face criticism hurt newcomer apple tell reuters argue control market share app iphone maker view store feature design ensure security reliability phone apple address issue approval process app store long sore point developer say app hold without warning allegation share key function datum phone location company also contend still face plenty competition source say amazon jeff bezos likely talk option consumer online purchase coronavirus pandemic boost e commerce overall include large retail rival walmart also expect talk small seller third party marketplace platform continue thrive despite competition amazon source add amazon come scrutiny use datum small seller benefit business bezos could also address allegation company take advantage pandemic limit inventory sell small seller stay away bring contentious issue conversation around break company source say facebook zuckerberg follow similar tack another source say expect argue company strong competitor include google amazon advertising side twitter tiktok social medium zuckerberg expect renew facebook call government regulation area harmful content social medium election integrity privacy area company criticize detail google likely argument available recent week firm publish blog post white paper assert still face plenty competition fee charge ad buyer seller justified amazon facebook google decline comment much tech ceo appease anti tech critic hearing find truth create news story say carl szabo vice president general counsel industry lobby group netchoice industry observer disagree us regulation deal practice employ large tech company hearing key step direction dipayan ghosh fellow shorenstein center medium politics public policy harvard kennedy school say interview organize capitol forum reuters,WebNews - English
Big Tech CEOs ready defenses for Congressional hearing into their growing power,By Nandita Bose and Diane Bartz Reuters,2020-07-24T00:00:00Z,U.S. Federal; Massachusetts; New Hampshire,,News,641,washington chief executive four large tech company plan deflect criticism next week congressional hearing use market power hurt rival say face competition debunk claim dominant ceo facebook amazoncom inc alphabet google apple set speak house judiciary committee antitrust panel july 27 present testimony virtually accord source familiar plan panel question company part probe whether actively work harm eliminate small rival always make good choice customer high profile hearing bring together amazon jeff bezos facebook mark zuckerberg apple tim cook google sundar pichai key moment grow backlash big tech united states likely set face executive skeptical lawmaker party many tech lobby group say hearing unlikely address core antitrust issue bring new information table however apple likely quiz way manage app store face criticism hurt newcomer apple tell reuters argue control market share app iphone maker view store feature design ensure security reliability phone apple address issue approval process app store long sore point developer say app hold without warning allegation share key function datum phone location company also contend still face plenty competition source say amazon jeff bezos likely talk option consumer online purchase coronavirus pandemic boost e commerce overall include large retail rival walmart also expect talk small seller third party marketplace platform continue thrive despite competition amazon source add amazon come scrutiny use datum small seller benefit business bezos could also address allegation company take advantage pandemic limit inventory sell small seller stay away bring contentious issue conversation around break company source say facebook zuckerberg follow similar tack another source say expect argue company strong competitor include google amazon advertising side twitter tiktok social medium zuckerberg expect renew facebook call government regulation area harmful content social medium election integrity privacy area company criticize detail google likely argument available recent week firm publish blog post white paper assert still face plenty competition fee charge ad buyer seller justified amazon facebook google decline comment much tech ceo appease anti tech critic hearing find truth create news story say carl szabo vice president general counsel industry lobby group netchoice industry observer disagree regulation deal practice employ large tech company hearing key step direction dipayan ghosh fellow shorenstein center medium politics public policy harvard kennedy school say interview organize capitol forum,"The Union Leader (Manchester, NH)"
Big Tech Ceos Ready Defenses For US Congress Hearing Into Their Growing Power,,2020-07-23T00:00:00Z,U.S. Federal; International,,Web News,0,chief executive four large tech company plan deflect criticism next week congressional hearing use market power hurt rival say face competition debunk claim domi chief executive four large tech company plan deflect criticism next week congressional hearing use market power hurt rival say face competition debunk claim dominant ceo facebook amazoncom inc alphabet google apple set speak house judiciary committee antitrust panel july 27 present testimony virtually accord source familiar plan panel question company part sweeping probe whether actively work harm eliminate small rival always make good choice customer high profile hearing bring together amazon jeff bezos facebook mark zuckerberg apple tim cook google sundar pichai key moment grow backlash big tech united states likely set face executive skeptical lawmaker party many tech lobby group industry critic say hearing unlikely address core antitrust issue bring new information table however apple likely quiz way manage app store face criticism present hurdle newcomer apple tell reuters argue control market share app iphone maker view store feature design ensure security reliability phone apple address issue approval process app store long sore point developer say app hold without warning allegation share key function datum phone location company also contend still face plenty competition source familiar amazon plan say jeff bezos talk option consumer online purchase coronavirus pandemic boost e commerce overall include large retail rival walmart also talk small seller third party marketplace platform continue thrive despite competition amazon source add amazon come scrutiny use datum small seller benefit business bezos also address allegation company take advantage pandemic limit inventory sell small seller stay away bring contentious issue conversation around break company source say facebook zuckerberg follow similar tack another source say expect argue company strong competitor include google amazon advertising side twitter tiktok social medium zuckerberg expect renew facebook call government regulation area harmful content social medium election integrity privacy area company criticize detail google likely argument available recent week firm publish blog post whitepaper assert still face plenty competition fee charge ad buyer seller justified amazon facebook google decline comment much tech ceo appease anti tech critic hearing find truth create news story say carl szabo vice president general counsel industry lobby group netchoice ,WebNews - English
Big Tech CEOs ready defenses for US Congress hearing into their growing power,,2020-07-23T00:00:00Z,U.S. Federal; International,,News,630,washington chief executive four large tech company plan deflect criticism next week congressional hearing use market power hurt rival say face competition debunk claim dominant ceo facebook amazoncom inc alphabet google apple set speak house judiciary committee antitrust panel july 27 present testimony virtually accord source familiar plan panel question company part sweeping probe whether actively work harm eliminate small rival always make good choice customer high profile hearing bring together amazon jeff bezos facebook mark zuckerberg apple tim cook google sundar pichai key moment grow backlash big tech united states likely set face executive skeptical lawmaker party many tech lobby group industry critic say hearing unlikely address core antitrust issue bring new information table however apple likely quiz way manage app store face criticism present hurdle newcomer apple tell reuters argue control market share app iphone maker view store feature design ensure security reliability phone apple address issue approval process app store long sore point developer say app hold without warning allegation share key function datum phone location company also contend still face plenty competition source familiar amazon plan say jeff bezos talk option consumer online purchase coronavirus pandemic boost e commerce overall include large retail rival walmart also talk small seller third party marketplace platform continue thrive despite competition amazon source add amazon come scrutiny use datum small seller benefit business bezos also address allegation company take advantage pandemic limit inventory sell small seller stay away bring contentious issue conversation around break company source say facebook zuckerberg follow similar tack another source say expect argue company strong competitor include google amazon advertising side twitter tiktok social medium zuckerberg expect renew facebook call government regulation area harmful content social medium election integrity privacy area company criticize detail google likely argument available recent week firm publish blog post whitepaper assert still face plenty competition fee charge ad buyer seller justified amazon facebook google decline comment much tech ceo appease anti tech critic hearing find truth create news story say carl szabo vice president general counsel industry lobby group netchoice  reuters,Channel NewsAsia
